SPM-SUM 35-34 From: split LAN_All species 35 35 34 34 30 30 (198).txt: selecting rows from 1 to 35
2.538197548	2.764135587	2.216115662	2.254573201	2.922772934	2.076707085	2.937194511	1.966141661	0.97105285	2.201694085	0.903752157	1.999792007	1.293134735	1.59118066	3.864982629	1.845961853	2.759328395	1.471000852	3.206397281	1.44696489	
2.690789858	2.932332933	2.299490076	2.468570229	2.937163794	2.309151799	2.961318102	2.198041984	1.106267284	2.449246783	1.024142639	2.256012322	1.405780698	1.864712541	3.91782868	2.082101308	2.816392257	1.729448418	3.246338931	1.710124972	
2.617868772	2.815899435	2.226637461	2.337727833	2.840049516	2.168677267	2.864199597	2.052756878	0.970833253	2.299087704	0.883892962	2.091397008	1.284784305	1.695335681	3.902653077	1.922346441	2.806239403	1.550435195	3.245770876	1.506965049	
2.603864734	2.797101449	2.246376812	2.304347826	2.888888889	2.120772947	2.913043478	2.019323671	0.980676329	2.256038647	0.913043478	2.072463768	1.309178744	1.647342995	3.879227053	1.903381643	2.758454106	1.512077295	3.289855072	1.497584541	
2.745160582	2.639392574	2.312473275	2.197089993	3.019195877	2.014399797	3.038426424	1.899016515	1.096141178	2.158628899	1.024026627	1.985553976	1.43267575	1.58171249	4.028799593	1.774017959	2.913427868	1.43267575	3.389383906	1.408637567	
2.743929334	2.705282442	2.318813522	2.207703707	3.028950163	2.038623555	3.038611886	1.917852017	1.057958669	2.202872846	0.980664885	1.999976663	1.338148637	1.579691712	4.101401417	1.806742202	2.908178625	1.410611559	3.391264776	1.391288113	
2.61535439	2.658623121	2.259589271	2.235551087	2.927850779	2.033630344	2.932658415	1.927862335	0.937489166	2.197089993	0.870182251	2.02401507	1.264408464	1.605750673	3.870147581	1.78844087	2.769198766	1.447098661	3.216308983	1.423060477	
2.673076923	2.716346154	2.307692308	2.197115385	2.990384615	2.004807692	3.009615385	1.889423077	1.033653846	2.1875	0.942307692	1.990384615	1.302884615	1.586538462	4.009615385	1.774038462	2.822115385	1.408653846	3.336538462	1.375	
2.677884615	2.725961538	2.158653846	2.211538462	2.836538462	2.014423077	2.850961538	1.899038462	0.831730769	2.235576923	0.721153846	1.995192308	1.081730769	1.586538462	3.932692308	1.759615385	2.668269231	1.389423077	3.163461538	1.341346154	
2.492753623	2.758454106	2.111111111	2.304347826	2.768115942	2.115942029	2.792270531	2.004830918	0.893719807	2.31884058	0.816425121	2.154589372	1.212560386	1.700483092	3.830917874	1.884057971	2.661835749	1.536231884	3.101449275	1.512077295	
2.677853668	2.879774411	2.21632054	2.379780189	2.918235505	2.153821262	2.918235505	2.033630344	0.870182251	2.379780189	0.778837153	2.192282356	1.21152446	1.716326318	3.999953773	1.836517237	2.749968219	1.495175028	3.22111662	1.442291024	
2.58650857	2.769198766	2.120167805	2.278819818	2.826890407	2.052860891	2.826890407	1.923054699	0.788452426	2.278819818	0.692299691	2.081706711	1.110564088	1.61055831	3.918223948	1.740364502	2.663430757	1.394214656	3.129771522	1.336523015	
2.468786487	2.626673995	2.086028892	2.143442531	2.727147864	1.966417144	2.746285743	1.846805395	0.78465307	2.119520182	0.708101551	1.913787974	1.133919375	1.49753909	3.74145549	1.717624707	2.621889525	1.344436052	3.062060759	1.310944762	
2.8006739	2.820089317	2.397803998	2.35411931	3.125882135	2.15996514	3.159859115	2.062888055	1.150363456	2.32014233	1.087263351	2.145403577	1.533817942	1.723118258	4.09179913	1.926980136	3.048220467	1.57750263	3.470505786	1.562941067	
