T.megalops T.striatus 129 85
6.15942029	3.47826087	4.579710145	3.608695652	2.985507246	3.913043478	2.420289855	4.217391304	4.536231884	4.956521739	3.492753623	5.913043478	3.913043478	6.144927536	4.565217391	6.391304348	5.362318841	6.579710145	6.072463768	6.695652174	7.420289855	6.695652174	7.652173913	6.376811594	8.173913043	5.231884058	7.637681159	5.130434783	7.608695652	5.057971014	7.855072464	4.507246377	6.260869565	5.52173913	5.768115942	5.304347826	5.753623188	5.188405797	7.405797101	4.47826087	7.362318841	4.347826087	7.695652174	4.028985507
5.685714286	3.157142857	3.785714286	3.085714286	1.771428571	3.271428571	1.057142857	3.585714286	3.385714286	4.771428571	2.2	5.742857143	2.742857143	6.114285714	3.5	6.528571429	4.285714286	6.828571429	5.071428571	7.071428571	6.642857143	7.342857143	6.9	7.071428571	7.714285714	5.657142857	7.085714286	5.514285714	7.014285714	5.385714286	7.485714286	4.728571429	5.3	5.814285714	4.857142857	5.485714286	4.814285714	5.242857143	6.828571429	4.585714286	6.785714286	4.414285714	7.214285714	4.028571429
6.299357241	3.956739129	4.599530684	3.999591899	2.971125411	4.285277035	2.39975514	4.642383454	4.570962171	5.356596294	3.556779939	6.313641498	3.985307642	6.57075812	4.670951968	6.842158999	5.499438861	7.056422851	6.156514673	7.199265419	7.484950554	7.270686702	7.699214406	6.999285824	8.342005961	5.756555483	7.742067176	5.670849943	7.72778292	5.613712916	8.042036569	5.085195415	6.213651701	6.142230417	5.785123997	5.885113795	5.713702713	5.656565686	7.484950554	5.013774131	7.470666297	4.88521582	7.842056974	4.570962171
6.5	4	4.671428571	4.128571429	2.785714286	4.585714286	2.2	5.014285714	4.542857143	5.728571429	3.628571429	6.757142857	4.071428571	7.014285714	4.742857143	7.257142857	5.814285714	7.557142857	6.471428571	7.657142857	8	7.728571429	8.2	7.428571429	8.828571429	6.028571429	8.185714286	5.971428571	8.114285714	5.871428571	8.414285714	5.257142857	6.585714286	6.428571429	5.971428571	6.157142857	5.928571429	6.014285714	7.8	5.171428571	7.757142857	5.042857143	8.171428571	4.657142857
6.957142857	3.5	5.242857143	3.442857143	3.514285714	3.628571429	2.942857143	3.942857143	5.128571429	4.828571429	4.042857143	5.714285714	4.4	5.957142857	5.085714286	6.271428571	5.914285714	6.528571429	6.5	6.7	7.785714286	6.828571429	8.057142857	6.557142857	8.757142857	5.428571429	8.242857143	5.342857143	8.214285714	5.285714286	8.485714286	4.742857143	6.785714286	5.6	6.3	5.328571429	6.285714286	5.214285714	7.942857143	4.642857143	7.914285714	4.514285714	8.342857143	4.214285714
6.371428571	3.742857143	4.5	3.957142857	2.742857143	4.4	2.128571429	4.8	4.642857143	5.414285714	3.528571429	6.528571429	4.014285714	6.785714286	4.828571429	7.042857143	5.671428571	7.2	6.4	7.285714286	7.842857143	7.3	8.042857143	7.014285714	8.685714286	5.628571429	8.057142857	5.585714286	8	5.485714286	8.271428571	4.928571429	6.514285714	6.057142857	5.957142857	5.857142857	5.914285714	5.671428571	7.642857143	4.857142857	7.614285714	4.728571429	8.042857143	4.342857143
6.342857143	3.728571429	4.514285714	3.642857143	2.885714286	3.842857143	2.271428571	4.128571429	4.428571429	5.014285714	3.3	5.814285714	3.714285714	6.085714286	4.414285714	6.442857143	5.228571429	6.728571429	5.885714286	6.914285714	7.214285714	7.057142857	7.428571429	6.857142857	8.142857143	5.685714286	7.614285714	5.557142857	7.557142857	5.442857143	7.857142857	5.014285714	6.042857143	5.885714286	5.628571429	5.585714286	5.571428571	5.385714286	7.342857143	4.842857143	7.3	4.714285714	7.685714286	4.457142857
6.825370194	2.709860353	4.840071433	2.883755135	3.028667453	3.202562235	2.318597094	3.579334263	4.767615274	4.463299405	3.70975535	5.535650561	4.144492305	5.810983966	4.912527592	6.144282298	5.854457661	6.376142007	6.709440339	6.535545557	8.346949537	6.579019253	8.578809246	6.245720921	9.08600236	4.825580201	8.477370623	4.73863281	8.419405696	4.608211723	8.622282942	4.043053682	6.694949108	5.231334692	6.187755993	4.999474983	6.129791066	4.796597737	7.970177509	3.941615059	7.912212582	3.782211509	8.390423232	3.361965786
5.768115942	3.057971014	3.84057971	2.971014493	1.869565217	3.217391304	1.188405797	3.550724638	3.550724638	4.608695652	2.376811594	5.565217391	2.84057971	5.884057971	3.695652174	6.304347826	4.52173913	6.565217391	5.275362319	6.753623188	6.768115942	6.971014493	7.028985507	6.710144928	7.797101449	5.362318841	7.202898551	5.217391304	7.130434783	5.086956522	7.492753623	4.52173913	5.52173913	5.507246377	5.014492754	5.217391304	4.985507246	5.028985507	6.869565217	4.362318841	6.826086957	4.217391304	7.304347826	3.869565217
6.689477371	3.746107328	4.98542103	3.88693843	3.394029571	4.210849966	2.7462065	4.605177053	4.929088589	5.295249456	3.999603312	6.266984063	4.393930399	6.450064497	5.084002802	6.689477371	5.957155638	6.844391584	6.590895599	6.942973356	7.999206625	6.942973356	8.196370168	6.61906182	8.759694578	5.393831228	8.238619499	5.337498787	8.182287058	5.238917015	8.449866153	4.760091266	6.759892922	5.844490756	6.252900953	5.619160992	6.210651622	5.478329889	7.858375522	4.731925046	7.802043081	4.619260164	8.182287058	4.267182407
5.757142857	3.257142857	4.042857143	3.414285714	2.242857143	3.785714286	1.614285714	4.185714286	3.971428571	4.914285714	2.942857143	5.942857143	3.4	6.2	4.114285714	6.457142857	4.942857143	6.657142857	5.614285714	6.8	7.1	6.871428571	7.285714286	6.585714286	7.914285714	5.228571429	7.357142857	5.142857143	7.314285714	5.057142857	7.557142857	4.485714286	5.842857143	5.585714286	5.371428571	5.342857143	5.342857143	5.157142857	7.028571429	4.414285714	7.014285714	4.285714286	7.385714286	3.928571429
6.585042377	3.056830952	4.599530684	3.113967979	3.171105006	3.342516087	2.614018991	3.68533825	4.88521582	4.413835346	3.785328047	5.37088055	4.199571494	5.613712916	4.942352847	5.885113795	5.72798697	6.099377646	6.342210012	6.227935957	7.684930149	6.356494268	7.884909744	6.142230417	8.527701299	4.870931563	8.013468055	4.742373252	7.984899542	4.656667711	8.227731907	4.171002981	6.556473863	5.113763928	6.099377646	4.842363049	6.085093389	4.713804738	7.642077379	4.08529744	7.599224608	3.985307642	7.999183798	3.671053993
6.642857143	3	4.814285714	3.114285714	2.957142857	3.471428571	2.371428571	3.842857143	4.728571429	4.671428571	3.657142857	5.742857143	4.157142857	6.042857143	5.028571429	6.357142857	5.9	6.557142857	6.628571429	6.671428571	8.014285714	6.7	8.214285714	6.414285714	8.785714286	5	8.3	4.928571429	8.257142857	4.842857143	8.5	4.242857143	6.671428571	5.428571429	6.142857143	5.214285714	6.057142857	5.014285714	7.857142857	4.157142857	7.828571429	4.042857143	8.257142857	3.642857143
5.985714286	2.585714286	3.942857143	2.414285714	2.171428571	2.528571429	1.514285714	2.828571429	3.8	3.942857143	2.628571429	4.814285714	3.057142857	5.142857143	3.728571429	5.528571429	4.6	5.885714286	5.342857143	6.114285714	6.814285714	6.414285714	7.057142857	6.157142857	7.814285714	4.914285714	7.171428571	4.742857143	7.142857143	4.642857143	7.585714286	4.071428571	5.585714286	4.957142857	5.057142857	4.585714286	5.042857143	4.428571429	6.971428571	3.871428571	6.928571429	3.742857143	7.4	3.414285714
