P stantoni LGJ NTB KPP 21 6 17 (44) S hodgsoni 35 LGJ
1.443099274	1.474576271	1.832929782	1.372881356	1.958837772	1.409200969	2.04842615	1.455205811	2.10653753	1.513317191	2.065375303	1.619854722	1.966101695	1.745762712	1.842615012	1.85472155	1.639225182	1.975786925	1.368038741	1.832929782	1.266343826	1.704600484	1.443099274	1.564164649
1.487864078	0.524271845	1.677184466	0.257281553	1.796116505	0.182038835	1.893203883	0.160194175	1.961165049	0.167475728	1.995145631	0.259708738	1.980582524	0.40776699	1.934466019	0.555825243	1.861650485	0.720873786	1.652912621	0.742718447	1.492718447	0.747572816	1.546116505	0.560679612
1.189766935	0.892933467	1.170302446	0.591233876	1.23842816	0.413620407	1.29925469	0.347927754	1.367380404	0.29926653	1.469568975	0.357659999	1.569324485	0.47931306	1.644749383	0.632595917	1.712875097	0.812642447	1.527962445	1.082712242	1.391711016	1.177601629	1.294388568	0.963492242
1.489064832	0.905545117	1.552017166	0.566571009	1.658551886	0.418875148	1.731189195	0.372871519	1.811090234	0.351080326	1.890991274	0.421296391	1.951522365	0.568992253	1.992683507	0.743321794	2.012053456	0.922493823	1.765086606	1.154933211	1.60770577	1.193673109	1.568965872	0.944285015
0.598055942	0.980618042	0.457621753	0.668273036	0.469728148	0.530260126	0.49394094	0.406774891	0.544787801	0.341400355	0.661009199	0.375298263	0.803864666	0.467306869	0.924928622	0.578685709	1.045992578	0.721541176	0.970932925	1.04115002	0.87650304	1.154950138	0.714277339	0.995145717
1.131054635	0.703875202	1.194160687	0.388344939	1.281538298	0.25242421	1.361634442	0.184463846	1.446584898	0.148056508	1.521826729	0.235434119	1.587359938	0.395626407	1.635903055	0.555818694	1.648038835	0.759699787	1.415031871	0.96358088	1.271829675	1.014551153	1.225713714	0.793679969
1.432038835	0.475728155	1.808252427	0.373786408	1.953883495	0.412621359	2.041262136	0.45631068	2.109223301	0.52184466	2.067961165	0.633495146	1.980582524	0.762135922	1.830097087	0.900485437	1.633495146	1.02184466	1.279126214	0.900485437	1.155339806	0.783980583	1.388349515	0.611650485
1.995133991	0.380140821	2.317164114	0.292974773	2.481811093	0.319608843	2.5738197	0.358349309	2.631930399	0.416460008	2.593189933	0.510889893	2.498760047	0.636796407	2.384959929	0.748175247	2.232419345	0.854711528	1.900704106	0.757860363	1.750584801	0.658587919	1.937023292	0.501204777
2.026645302	0.941722608	2.354306519	0.810658121	2.504787967	0.825220842	2.592164291	0.861627644	2.650415174	0.905315806	2.621289732	1.016963331	2.536340528	1.145600698	2.410130282	1.269383824	2.247513234	1.39316695	1.995092741	1.296082146	1.844611293	1.203851581	2.014509702	1.053370133
1.435835351	0.813559322	1.799031477	0.709443099	1.953995157	0.738498789	2.050847458	0.782082324	2.118644068	0.842615012	2.075060533	0.958837772	1.983050847	1.079903148	1.849878935	1.205811138	1.680387409	1.329297821	1.346246973	1.217917676	1.215496368	1.101694915	1.426150121	0.927360775
1.622871046	1.309002433	2.00729927	1.357664234	2.131386861	1.450121655	2.199513382	1.518248175	2.233576642	1.608272506	2.158150852	1.698296837	2.01459854	1.773722628	1.854014599	1.832116788	1.642335766	1.871046229	1.401459854	1.635036496	1.291970803	1.484184915	1.545012165	1.403892944
2.317954337	1.434461794	2.512128523	1.759703554	2.531545941	1.922324435	2.516982877	2.019411527	2.47814804	2.08979967	2.364070706	2.08979967	2.194168294	2.036401769	2.041256123	1.961159272	1.847081938	1.822810165	1.861645002	1.458733567	1.929605967	1.266986559	2.150479102	1.412617198
2.041138294	0.433408962	2.3534833	0.346242914	2.510866443	0.370455705	2.593189933	0.399511054	2.651300632	0.462464311	2.622245282	0.559315476	2.537500513	0.675536873	2.401908883	0.815971062	2.246947019	0.924928622	1.94428713	0.825656178	1.815959337	0.704592223	1.992712712	0.566579313
1.708737864	0.701456311	1.733009709	0.361650485	1.830097087	0.169902913	1.905339806	0.101941748	1.983009709	0.060679612	2.077669903	0.133495146	2.167475728	0.276699029	2.230582524	0.45631068	2.274271845	0.67961165	2.048543689	0.932038835	1.895631068	1.016990291	1.810679612	0.762135922
1.382550375	0.489098381	1.513299447	0.193702329	1.639205961	0.096851165	1.72395073	0.050846861	1.808695499	0.041161745	1.857121082	0.130749072	1.881333873	0.27360454	1.876491315	0.440672799	1.825644453	0.665851757	1.583516542	0.769966759	1.421290841	0.803864666	1.438239795	0.57384315
2.033874457	0.818392341	2.368010975	0.682800711	2.508445164	0.694907106	2.598032491	0.721541176	2.65614319	0.76754548	2.631930399	0.861975365	2.544764351	1.002409554	2.426121674	1.12347351	2.254210857	1.251801303	1.999976549	1.169477813	1.842593407	1.091996881	2.021768062	0.924928622
2.162614989	0.155339348	2.5145557	0.106795802	2.689312467	0.157766526	2.796108269	0.220873136	2.837370283	0.288834101	2.783972382	0.390775548	2.65047763	0.49757135	2.495138281	0.592231265	2.291255387	0.677182471	2.021838705	0.507280059	1.929605967	0.371358129	2.140770393	0.257280796
1.181598063	1.062953995	1.140435835	0.779661017	1.181598063	0.624697337	1.239709443	0.549636804	1.302663438	0.501210654	1.406779661	0.571428571	1.489104116	0.670702179	1.569007264	0.820823245	1.631961259	1.050847458	1.472154964	1.157384988	1.353510896	1.268765133	1.256658596	1.06779661
1.736585366	1.019512195	1.86097561	0.756097561	1.992682927	0.63902439	2.07804878	0.597560976	2.16097561	0.590243902	2.209756098	0.692682927	2.217073171	0.841463415	2.204878049	1.004878049	2.163414634	1.168292683	1.924390244	1.26097561	1.768292683	1.285365854	1.804878049	1.065853659
1.048540601	0.817958756	1.08494826	0.466018045	1.179608176	0.293688455	1.242714786	0.228154668	1.327665992	0.184465476	1.422325907	0.259707973	1.512131468	0.415047321	1.584946788	0.587376911	1.635917511	0.808250046	1.407762844	1.046113423	1.237860431	1.145627693	1.15776358	0.890774075
1.802871681	0.92941563	2.02184395	0.656916807	2.189722689	0.566894874	2.291909748	0.544997647	2.37706563	0.554729748	2.411127983	0.666648908	2.408694958	0.841826723	2.37219958	1.024303613	2.277311597	1.260307059	1.953719244	1.328431765	1.768809328	1.323565714	1.84909916	1.055932941
1.689320388	1.182038835	1.987864078	1.32038835	2.099514563	1.453883495	2.140776699	1.529126214	2.165048544	1.623786408	2.053398058	1.677184466	1.90776699	1.696601942	1.735436893	1.708737864	1.536407767	1.669902913	1.410194175	1.417475728	1.322815534	1.240291262	1.587378641	1.252427184
1.22087019	0.7597065	1.300967042	0.366503775	1.39319978	0.249999264	1.45630639	0.19902854	1.538830419	0.177183944	1.611645738	0.240290554	1.684461058	0.368930952	1.735431781	0.548542074	1.749994845	0.776696741	1.519413	0.999997054	1.361646475	1.065530842	1.308248574	0.827667465
2.61407767	1.504854369	2.79368932	1.788834951	2.810679612	1.961165049	2.788834951	2.058252427	2.742718447	2.138349515	2.628640777	2.116504854	2.504854369	2.063106796	2.351941748	1.968446602	2.20631068	1.827669903	2.247572816	1.526699029	2.313106796	1.373786408	2.519417476	1.531553398
1.577665256	1.485432518	1.89077113	1.514558646	2.048537655	1.606791384	2.101935556	1.677179526	2.131061684	1.762130732	2.026693059	1.844654761	1.888343952	1.902907016	1.733004604	1.95387774	1.536403241	1.978149513	1.35679212	1.740286136	1.288831155	1.601937029	1.533976064	1.55582066
2.118925797	0.754852145	2.293682564	0.546114896	2.417468607	0.466018045	2.502419813	0.458736513	2.572807955	0.470872399	2.597079729	0.56067796	2.584943842	0.686891181	2.548536182	0.820385933	2.419895785	0.999997054	2.245139018	0.9951427	2.104362733	0.992715522	2.160187812	0.817958756
0.544792592	1.118640789	0.435834074	0.803871736	0.443097975	0.665857612	0.460047078	0.571426896	0.493945283	0.515736987	0.5956399	0.552056493	0.723968822	0.634380707	0.861982945	0.738496625	0.995154468	0.886195949	0.920094155	1.159802896	0.837769941	1.290553118	0.668278913	1.123483389
0.731398714	0.168386992	0.986561825	0.02169403	1.102263317	0.003099147	1.227262249	0.01033049	1.299575682	0.041321961	1.309906172	0.155990404	1.259286769	0.295452023	1.170444553	0.464872064	1.038214277	0.634292105	0.743795303	0.59710234	0.550615134	0.580573556	0.681812361	0.357434965
0.637396694	0.232438017	0.960743802	0.033057851	1.105371901	0.011363636	1.213842975	0.025826446	1.28822314	0.065082645	1.297520661	0.165289256	1.246900826	0.301652893	1.166322314	0.431818182	0.981404959	0.650826446	0.66322314	0.640495868	0.466942149	0.605371901	0.640495868	0.358471074
0.62962963	0.236625514	0.951646091	0.048353909	1.108024691	0.023662551	1.223251029	0.047325103	1.298353909	0.085390947	1.28909465	0.187242798	1.222222222	0.33127572	1.121399177	0.480452675	0.952674897	0.661522634	0.650205761	0.622427984	0.46090535	0.575102881	0.634773663	0.349794239
0.55785124	0.308884298	0.875	0.059917355	1.04338843	0.022727273	1.150826446	0.02892562	1.242768595	0.060950413	1.255165289	0.198347107	1.204545455	0.351239669	1.119834711	0.520661157	0.998966942	0.701446281	0.645661157	0.715909091	0.446280992	0.676652893	0.58161157	0.440082645
0.618011098	0.246376284	0.933745411	0.040372584	1.116974832	0.00931675	1.226705445	0.020703889	1.304345031	0.05797089	1.304345031	0.186335004	1.250514918	0.335403008	1.161488194	0.498963734	1.025877718	0.686333933	0.67184121	0.677017183	0.4679079	0.63250382	0.624222265	0.394409093
0.942386831	0.443415638	1.185185185	0.657407407	1.264403292	0.814814815	1.284979424	0.907407407	1.279835391	0.99382716	1.164609053	1.014403292	1.020576132	0.992798354	0.865226337	0.950617284	0.674897119	0.863168724	0.622427984	0.582304527	0.622427984	0.401234568	0.853909465	0.487654321
0.644027469	0.278804224	0.933119671	0.088476617	1.10287132	0.054526287	1.202664714	0.061727872	1.28188215	0.093620606	1.269536575	0.209874766	1.211923894	0.336416904	1.128591267	0.482506202	0.99176115	0.64814266	0.705755341	0.612134734	0.527773309	0.560694841	0.681064192	0.360079256
