Females scaled values 80 aeg 80 alb
1.8033980583	1.5873786408	1.2912621359	1.9077669903	1.7645631068	1.1553398058	1.4247572816	1.3689320388	0.9053398058	2.072815534	0.5898058252	2.2063106796	1.3665048544	1.3131067961	0.9417475728	1.7524271845	0.3810679612	2.2548543689	0.213592233	2.2572815534	0.1432038835	2.1941747573	0.109223301	2.0582524272	0.8349514563	1.4805825243	1.2063106796	1.2645631068	1.7645631068	0.7572815534	2.6941747573	0.3689320388
1.5655339806	1.8422330097	1.0388349515	1.8276699029	1.7184466019	1.4660194175	1.3470873786	1.4684466019	0.6504854369	1.7645631068	0.3665048544	1.7087378641	1.322815534	1.4029126214	0.7645631068	1.5339805825	0.182038835	1.6286407767	0.0606796117	1.5388349515	0.0485436893	1.4368932039	0.0922330097	1.3155339806	0.8033980583	1.2694174757	1.2063106796	1.2791262136	1.890776699	1.1674757282	2.8398058252	1.3373786408
1.7451456311	1.5509708738	1.3009708738	1.7718446602	1.7233009709	1.1432038835	1.3786407767	1.3470873786	0.9368932039	1.9004854369	0.6480582524	1.9733009709	1.3325242718	1.2961165049	0.9684466019	1.5898058252	0.4247572816	2.0048543689	0.2451456311	1.9878640777	0.1796116505	1.9126213592	0.1650485437	1.7815533981	0.859223301	1.359223301	1.182038835	1.213592233	1.7839805825	0.7791262136	2.6747572816	0.4830097087
1.7111600081	1.5922283196	1.2281517222	1.7961112142	1.7572763772	1.2014527717	1.3859182477	1.3713551838	0.8446577061	1.8883439522	0.5849497333	1.9344603213	1.3446562333	1.3058213963	0.9101914937	1.6213544474	0.4004842572	1.9393146759	0.2330090224	1.9029070161	0.1771839441	1.832518874	0.1771839441	1.7063056535	0.8616479474	1.3859182477	1.2232973675	1.249996318	1.7524220225	0.9053371391	2.745137545	0.6334932796
1.5728109011	1.6383446886	1.104365679	1.5970826743	1.8009655688	1.3228116375	1.3907726024	1.2985398643	0.7354347269	1.5048499362	0.4951441726	1.4296074394	1.3834910704	1.2305788995	0.9296089122	1.2985398643	0.3276689377	1.3543649426	0.1966013626	1.2451419634	0.1771839441	1.1601907573	0.2160187812	1.0461134234	0.9004827844	1.0631036646	1.3349475241	1.1019385017	2.0048484634	1.0412590688	2.9053312479	1.2548506726
1.548525444	1.5776513144	1.0630942703	1.5266810412	1.7232806665	1.2596938957	1.3349357276	1.2378494929	0.682030799	1.4490120534	0.4223251211	1.3907603126	1.3325085717	1.1674619727	0.8859118919	1.2402766487	0.2427155868	1.3058098572	0.0970862347	1.1965878431	0.0898047671	1.106783076	0.1456293521	0.9975610619	0.8810575802	1.0121239971	1.271829675	1.0558128027	1.9247346036	0.9902795943	2.8494809894	1.21600509
1.818401937	1.4285714286	1.4237288136	1.7142857143	1.7336561743	1.0847457627	1.4455205811	1.2953995157	1.1065375303	1.8934624697	0.8595641646	2.0169491525	1.3946731235	1.2493946731	1.0799031477	1.6392251816	0.6731234867	2.0653753027	0.5157384988	2.0799031477	0.4455205811	2.0072639225	0.4140435835	1.8837772397	0.9322033898	1.4479418886	1.2421307506	1.2348668281	1.6924939467	0.7481840194	2.4794188862	0.3317191283
1.340956341	1.264033264	0.8856548857	1.2494802495	1.4844074844	0.9833679834	1.1600831601	0.9792099792	0.5862785863	1.182952183	0.3846153846	1.1288981289	1.1392931393	0.9189189189	0.7027027027	0.9979209979	0.2016632017	1.0498960499	0.0873180873	0.9625779626	0.0831600832	0.8794178794	0.1455301455	0.7817047817	0.7463617464	0.7920997921	1.0478170478	0.8232848233	1.738045738	0.7754677755	2.3659043659	0.9272349272
1.2800802326	1.2551840206	0.8485458916	1.2531093363	1.4522790321	0.9709522672	1.0767611681	0.9854750575	0.5394179262	1.201242228	0.3153520184	1.157673857	1.0518649561	0.9294585806	0.6535255645	1.0228193755	0.1742734839	1.0975080114	0.0580911613	1.0145206382	0.0456430553	0.9356826336	0.0892114263	0.8360977856	0.6576749331	0.8153509423	1.0041472165	0.8360977856	1.5601626174	0.7593344654	2.3257211357	0.8900395783
1.3726708075	1.1614906832	0.917184265	1.1407867495	1.5900621118	0.8405797101	1.2049689441	0.8488612836	0.5942028986	1.0621118012	0.3726708075	1.0062111801	1.1904761905	0.784679089	0.7412008282	0.8716356108	0.2339544513	0.9358178054	0.115942029	0.8530020704	0.0869565217	0.768115942	0.132505176	0.6625258799	0.7494824017	0.6501035197	1.1097308489	0.6770186335	1.7556935818	0.6107660455	2.5155279503	0.7722567288
1.2095409653	1.2551840206	0.8091268893	1.238586546	1.3423207626	0.9979231635	1.0248940598	0.9916991105	0.5248951359	1.1742713317	0.3360988617	1.1224042234	1.0145206382	0.9377573179	0.6390027741	1.0041472165	0.1846469055	1.0497902718	0.0746886359	0.9626535299	0.0788380046	0.8879648939	0.1224063756	0.807052205	0.6535255645	0.807052205	0.9460560552	0.8360977856	1.5020714561	0.7800813087	2.1763438639	0.9253092119
1.4190840828	1.1618232257	0.9253092119	1.151449804	1.5145195621	0.8423218386	1.170121963	0.8547699446	0.6224052995	1.0892092741	0.363069758	1.0269687442	1.1431510667	0.7863053617	0.7033179884	0.8879648939	0.1763481682	0.9522801082	0.049792424	0.863068682	0.0394190023	0.7780066244	0.0995848479	0.6597496175	0.6908698824	0.6556002488	1.0746864838	0.6742724078	1.6846436773	0.5975090875	2.4937705666	0.7344382534
1.2857115301	1.2484445292	0.9689420227	1.2360221956	1.3788790323	1.0621095249	1.1304323598	1.0434760244	0.7204953502	1.1739105275	0.5527938463	1.1283619709	1.1180100262	0.9979274678	0.7950293519	1.0455464134	0.4223593432	1.0766022474	0.3229806742	1.0144905793	0.3105583406	0.9523789112	0.3705996198	0.8778449094	0.7826070183	0.8985487988	1.0662503027	0.9296046329	1.4658353676	0.892337632	2.1035151604	1.0393352466
1.289852308	1.3333304757	0.8447186864	1.3022746416	1.4658353676	1.0393352466	1.089024581	1.0331240797	0.5445122905	1.2339518067	0.3167695074	1.1676993607	1.0745318585	0.9772235784	0.6645948489	1.0476168023	0.165631115	1.0973061368	0.0393373898	1.0103498014	0.0269150562	0.9378861886	0.0683228349	0.8509298533	0.6852987383	0.8385075196	1.0124201904	0.8737041316	1.6273257048	0.8178036303	2.4368477793	1.0082794125
1.2468879668	1.4211618257	0.8526970954	1.4232365145	1.3423236515	1.1929460581	1.0560165975	1.1867219917	0.5726141079	1.3651452282	0.3817427386	1.3112033195	1.0435684647	1.1348547718	0.6473029046	1.2136929461	0.2489626556	1.255186722	0.1348547718	1.1804979253	0.1244813278	1.1058091286	0.1680497925	1.020746888	0.6784232365	1.0145228216	0.9917012448	1.0456431535	1.4917012448	0.9875518672	2.1348547718	1.1348547718
1.1966848058	1.3043450305	0.826085186	1.2857115301	1.3291896978	1.0641799138	1.0269129129	1.0558983581	0.5424419016	1.223599862	0.3395437857	1.1594178049	1.0186313572	0.9999978567	0.6376797927	1.0621095249	0.2028981159	1.09109497	0.1055898358	1.0020682457	0.1180121694	0.9213230771	0.1552791703	0.8426482975	0.6563132931	0.8674929648	0.9606604669	0.9068303546	1.4409907004	0.8612817979	2.1345709944	1.0455464134
1.2836438923	1.1035196687	0.8695652174	1.0973084886	1.4265010352	0.8136645963	1.0786749482	0.8240165631	0.5610766046	1.049689441	0.3457556936	1.0020703934	1.0579710145	0.768115942	0.6666666667	0.8571428571	0.1863354037	0.9358178054	0.0641821946	0.8467908903	0.0600414079	0.768115942	0.1097308489	0.6666666667	0.6977225673	0.6501035197	0.9896480331	0.6770186335	1.5548654244	0.5879917184	2.33126294	0.7246376812
1.2785835154	1.3492694333	0.8752579837	1.3305584551	1.4157973561	1.0914737327	1.1309746868	1.0789997472	0.6029092999	1.2723465227	0.3908515462	1.2328455685	1.1164217037	1.0249458099	0.713096172	1.1039477182	0.2370057248	1.1663176458	0.1101868721	1.0873157375	0.0977128865	1.014550822	0.1538458214	0.9147589379	0.6902271986	0.9064429475	1.039498793	0.9313909185	1.6361711002	0.8835739741	2.3492672722	1.0291038051
1.3471817015	1.4053932565	0.9064370708	1.3846034155	1.5322112871	1.0935456404	1.1683890683	1.0956246245	0.5966684388	1.3014440512	0.3513483141	1.2432324962	1.1455202431	1.0353340854	0.6943806918	1.1205724338	0.2182933313	1.1808629729	0.0873173325	1.0935456404	0.0873173325	1.0062283079	0.1309759988	0.9168319913	0.7380393581	0.9043580867	1.0873086881	0.929305896	1.646555413	0.8544624681	2.4303324214	1.008307292
1.2530877617	1.4812991091	0.8443819851	1.460552623	1.3879399215	1.2095201409	1.0974891158	1.2032961951	0.5746776656	1.3920892188	0.3879592905	1.3339990576	1.0808919269	1.1389820881	0.6887833392	1.2157440867	0.2240620501	1.2510131131	0.1203296195	1.1535046284	0.1058070792	1.0684440353	0.1638972404	0.9750848477	0.684634042	1.0020552797	0.989607388	1.0435482519	1.5767329452	0.9875327394	2.2012021775	1.1514299797
