40 24 Gpg Gpp TA F Komborodougou-Aniassue1 from C:/Users/ucer/Desktop/LMSL.Digitalisation/Gpg_fem_Komborodougou/Gpg_FD_Komborodougou/coord_Jul02.txt + 1 24 22 0 DIEUDONNE Gpp	from C:/Users/Ta bi/Desktop/SANCTUAIRE_Aniassue/DIGITALISATIONS/DIEUDONNE/Femelles_Aniassue/FD_Aniassue/FD_Aniassue_1e_Dig/coord_Apr21.txt
384.000	404.000	826.000	400.000	1760.000	478.000	1918.000	542.000	970.000	530.000	1974.000	588.000	1398.000	710.000	1224.000	852.000	456.000	696.000	1024.000	584.000	542.000	624.000
398.000	468.000	832.000	462.000	1696.000	524.000	1858.000	594.000	966.000	598.000	1914.000	634.000	1362.000	748.000	1200.000	904.000	466.000	758.000	1014.000	640.000	548.000	682.000
336.000	492.000	728.000	492.000	1532.000	548.000	1660.000	600.000	856.000	608.000	1720.000	642.000	1234.000	760.000	1086.000	894.000	400.000	744.000	904.000	648.000	478.000	680.000
380.000	432.000	790.000	440.000	1612.000	530.000	1752.000	602.000	910.000	570.000	1796.000	644.000	1304.000	738.000	1146.000	872.000	444.000	700.000	952.000	608.000	526.000	634.000
376.000	492.000	806.000	462.000	1630.000	500.000	1778.000	566.000	930.000	588.000	1828.000	604.000	1322.000	736.000	1172.000	874.000	466.000	752.000	968.000	626.000	538.000	680.000
396.000	468.000	824.000	460.000	1726.000	528.000	1874.000	594.000	980.000	594.000	1930.000	636.000	1366.000	768.000	1206.000	922.000	480.000	764.000	1024.000	638.000	560.000	686.000
382.000	386.000	804.000	380.000	1636.000	442.000	1784.000	508.000	914.000	514.000	1836.000	552.000	1302.000	680.000	1154.000	818.000	446.000	634.000	964.000	560.000	524.000	576.000

440.000	460.000	728.000	456.000	1284.000	512.000	1374.000	556.000	810.000	540.000	1408.000	586.000	1076.000	660.000	976.000	752.000	490.000	646.000	840.000	572.000	550.000	596.000
354.000	452.000	632.000	442.000	1154.000	498.000	1242.000	544.000	716.000	530.000	1276.000	570.000	962.000	642.000	866.000	730.000	402.000	628.000	752.000	564.000	454.000	584.000
376.000	458.000	640.000	456.000	1182.000	516.000	1264.000	562.000	726.000	542.000	1290.000	584.000	972.000	652.000	870.000	740.000	422.000	628.000	756.000	566.000	476.000	592.000
362.000	468.000	630.000	460.000	1172.000	518.000	1250.000	554.000	722.000	546.000	1286.000	582.000	968.000	662.000	866.000	750.000	410.000	648.000	752.000	574.000	458.000	598.000
402.000	416.000	652.000	420.000	1158.000	466.000	1252.000	514.000	726.000	498.000	1282.000	540.000	966.000	604.000	880.000	692.000	448.000	592.000	770.000	532.000	498.000	556.000
438.000	420.000	702.000	404.000	1210.000	450.000	1298.000	492.000	778.000	486.000	1330.000	516.000	1024.000	584.000	930.000	668.000	480.000	582.000	806.000	508.000	538.000	538.000
368.000	420.000	634.000	418.000	1168.000	448.000	1256.000	488.000	714.000	496.000	1292.000	508.000	976.000	600.000	886.000	696.000	416.000	602.000	750.000	528.000	462.000	556.000
392.000	468.000	642.000	468.000	1106.000	528.000	1174.000	570.000	706.000	544.000	1206.000	594.000	934.000	646.000	836.000	722.000	434.000	638.000	738.000	576.000	474.000	596.000
366.000	460.000	640.000	450.000	1196.000	490.000	1292.000	528.000	726.000	534.000	1328.000	550.000	990.000	636.000	888.000	726.000	424.000	646.000	766.000	562.000	472.000	594.000
412.000	466.000	680.000	462.000	1192.000	518.000	1282.000	562.000	752.000	550.000	1314.000	586.000	1000.000	660.000	904.000	746.000	458.000	634.000	784.000	576.000	504.000	598.000
412.000	448.000	678.000	444.000	1186.000	494.000	1264.000	526.000	742.000	524.000	1302.000	554.000	988.000	632.000	902.000	710.000	460.000	620.000	776.000	550.000	508.000	576.000
328.000	484.000	598.000	470.000	1114.000	516.000	1206.000	554.000	672.000	554.000	1242.000	578.000	920.000	656.000	840.000	748.000	380.000	652.000	710.000	580.000	424.000	610.000
516.000	418.000	796.000	406.000	1358.000	450.000	1448.000	492.000	888.000	492.000	1482.000	520.000	1142.000	598.000	1040.000	696.000	562.000	590.000	918.000	518.000	610.000	544.000
366.000	424.000	638.000	410.000	1168.000	462.000	1264.000	510.000	722.000	494.000	1290.000	532.000	964.000	604.000	864.000	694.000	414.000	598.000	760.000	526.000	466.000	554.000
344.000	462.000	616.000	456.000	1136.000	496.000	1222.000	532.000	696.000	532.000	1262.000	560.000	946.000	638.000	856.000	728.000	400.000	640.000	728.000	558.000	444.000	592.000
396.000	458.000	654.000	456.000	1164.000	514.000	1250.000	552.000	730.000	542.000	1278.000	572.000	960.000	652.000	862.000	740.000	440.000	632.000	756.000	572.000	488.000	590.000
448.000	442.000	694.000	442.000	1190.000	492.000	1280.000	528.000	756.000	516.000	1314.000	556.000	1008.000	624.000	916.000	706.000	492.000	600.000	792.000	542.000	538.000	562.000
376.000	438.000	646.000	432.000	1170.000	496.000	1252.000	544.000	724.000	518.000	1284.000	572.000	970.000	638.000	864.000	718.000	424.000	614.000	754.000	548.000	476.000	572.000
376.000	498.000	638.000	488.000	1180.000	542.000	1262.000	580.000	716.000	570.000	1292.000	604.000	968.000	676.000	872.000	760.000	422.000	666.000	756.000	598.000	470.000	624.000
352.000	418.000	618.000	418.000	1148.000	470.000	1246.000	514.000	702.000	506.000	1278.000	544.000	940.000	612.000	846.000	700.000	404.000	606.000	736.000	540.000	448.000	560.000
368.000	426.000	614.000	416.000	1112.000	460.000	1194.000	498.000	694.000	496.000	1222.000	522.000	928.000	596.000	832.000	678.000	412.000	588.000	720.000	520.000	462.000	544.000
352.000	446.000	606.000	438.000	1118.000	480.000	1196.000	514.000	680.000	512.000	1232.000	544.000	926.000	616.000	840.000	704.000	398.000	618.000	714.000	542.000	446.000	570.000
420.000	442.000	700.000	428.000	1242.000	470.000	1342.000	514.000	782.000	514.000	1372.000	540.000	1044.000	614.000	934.000	708.000	474.000	614.000	822.000	546.000	528.000	576.000
